contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
IBM260515C00270000,IBM,2026-05-15,270.0,call,12.4,12.35,12.15,106,12.55,15,3,46,2025-08-15,0.2539,0.38804,0.00728,-0.04646,0.79429,0.60046
IBM260515P00270000,IBM,2026-05-15,270.0,put,0.0,38.88,38.55,25,39.2,1,0,6,2025-08-15,0.31243,-0.57349,0.00605,-0.02557,0.81301,-1.32089
IBM260515C00280000,IBM,2026-05-15,280.0,call,9.9,9.72,9.6,12,9.85,37,21,15,2025-08-15,0.2539,0.32633,0.00685,-0.04285,0.74742,0.51001
IBM260515P00280000,IBM,2026-05-15,280.0,put,0.0,46.15,45.85,15,46.45,15,0,5,2025-08-15,0.31243,-0.62546,0.00585,-0.02174,0.78584,-1.46472
IBM260515C00290000,IBM,2026-05-15,290.0,call,7.55,7.58,7.45,11,7.7,16,47,19,2025-08-15,0.2539,0.27097,0.00629,-0.03871,0.68672,0.42717
IBM260515P00290000,IBM,2026-05-15,290.0,put,53.6,53.65,53.05,171,54.25,14,10,10,2025-08-15,0.31243,-0.67355,0.00557,-0.01732,0.74753,-1.60479
IBM260515C00300000,IBM,2026-05-15,300.0,call,5.85,5.78,5.6,38,5.95,50,1,33,2025-08-15,0.2539,0.22235,0.00566,-0.03432,0.61761,0.35321
IBM260515P00300000,IBM,2026-05-15,300.0,put,0.0,62.28,61.95,17,62.6,11,0,0,2025-08-15,0.33194,-0.70021,0.00505,-0.01653,0.7206,-1.71968
IBM260515C00310000,IBM,2026-05-15,310.0,call,3.97,4.5,4.35,20,4.65,20,0,76,2025-08-15,0.2539,0.18046,0.00499,-0.02992,0.54489,0.28861
IBM260515P00310000,IBM,2026-05-15,310.0,put,0.0,71.2,70.9,10,71.5,18,0,0,2025-08-15,0.35146,-0.72151,0.00461,-0.01584,0.69605,-1.82635
IBM260515C00320000,IBM,2026-05-15,320.0,call,7.2,3.53,3.1,11,3.95,11,0,5,2025-08-15,0.2539,0.14499,0.00433,-0.02567,0.47249,0.23326
IBM260515P00320000,IBM,2026-05-15,320.0,put,0.0,80.78,80.25,2,81.3,13,0,0,2025-08-15,0.37097,-0.73858,0.00423,-0.01526,0.67436,-1.92653
IBM260515C00330000,IBM,2026-05-15,330.0,call,4.35,2.69,2.53,19,2.85,18,0,3,2025-08-15,0.2539,0.1154,0.0037,-0.02172,0.40339,0.18665
IBM260515P00330000,IBM,2026-05-15,330.0,put,0.0,90.38,89.85,10,90.9,13,0,0,2025-08-15,0.39048,-0.75229,0.00391,-0.01482,0.65559,-2.02156
IBM260515C00340000,IBM,2026-05-15,340.0,call,2.17,2.13,2.05,13,2.22,16,4,3,2025-08-15,0.2539,0.09106,0.00311,-0.01814,0.33959,0.14799
IBM260515P00340000,IBM,2026-05-15,340.0,put,0.0,100.28,99.8,11,100.75,16,0,0,2025-08-15,0.4295,-0.74791,0.00358,-0.01883,0.66172,-2.09436
IBM260515C00350000,IBM,2026-05-15,350.0,call,0.0,1.68,1.57,19,1.78,18,0,0,2025-08-15,0.2539,0.07128,0.00259,-0.01497,0.28228,0.11635
IBM260515P00350000,IBM,2026-05-15,350.0,put,0.0,109.9,109.05,105,110.75,12,0,0,2025-08-15,0.44901,-0.75711,0.00336,-0.01873,0.6487,-2.18241
IBM260515C00360000,IBM,2026-05-15,360.0,call,1.2,1.35,1.26,17,1.44,16,0,5,2025-08-15,0.2539,0.0554,0.00213,-0.01223,0.23196,0.09078
IBM260515P00360000,IBM,2026-05-15,360.0,put,0.0,120.2,119.7,10,120.7,11,0,0,2025-08-15,0.46853,-0.76455,0.00317,-0.01876,0.63777,-2.26781
IBM260515C00370000,IBM,2026-05-15,370.0,call,1.62,0.01,0.0,0,2.17,101,0,11,2025-08-15,0.15634,0.00185,0.00018,-0.0004,0.01223,0.00319
IBM260515P00370000,IBM,2026-05-15,370.0,put,0.0,130.28,129.8,10,130.75,7,0,0,2025-08-15,0.50755,-0.75664,0.00298,-0.02332,0.64938,-2.33548
IBM260515C00380000,IBM,2026-05-15,380.0,call,1.3,0.01,0.0,0,2.11,80,0,3,2025-08-15,0.15634,0.00097,0.0001,-0.00022,0.00677,0.00167
IBM260515P00380000,IBM,2026-05-15,380.0,put,0.0,140.2,139.65,72,140.75,13,0,0,2025-08-15,0.52706,-0.76169,0.00283,-0.02363,0.64202,-2.41732
IBM260515C00390000,IBM,2026-05-15,390.0,call,4.58,0.01,0.0,0,1.96,80,0,0,2025-08-15,0.17585,0.0018,0.00016,-0.00043,0.01195,0.00309
IBM260515P00390000,IBM,2026-05-15,390.0,put,0.0,149.78,148.75,108,150.8,7,0,0,2025-08-15,0.54657,-0.76569,0.00271,-0.02406,0.63607,-2.49765
IBM260515C00400000,IBM,2026-05-15,400.0,call,0.62,0.01,0.0,0,1.82,88,0,12,2025-08-15,0.17585,0.00104,0.0001,-0.00026,0.00726,0.00179
IBM260515P00400000,IBM,2026-05-15,400.0,put,0.0,160.22,159.6,10,160.85,7,0,0,2025-08-15,0.56608,-0.76879,0.00259,-0.02459,0.63137,-2.57669
IBM260515C00410000,IBM,2026-05-15,410.0,call,0.0,0.01,0.0,0,1.75,95,0,0,2025-08-15,0.17585,0.0006,6e-05,-0.00016,0.00435,0.00103
IBM260515P00410000,IBM,2026-05-15,410.0,put,0.0,170.25,169.55,10,170.95,7,0,0,2025-08-15,0.5856,-0.77112,0.00249,-0.02523,0.6278,-2.65464
IBM260515C00420000,IBM,2026-05-15,420.0,call,0.0,0.01,0.0,0,1.64,91,0,0,2025-08-15,0.19536,0.00117,0.0001,-0.00032,0.00807,0.00201
IBM260515P00420000,IBM,2026-05-15,420.0,put,0.0,180.22,179.5,10,180.95,10,0,0,2025-08-15,0.60511,-0.77278,0.0024,-0.02597,0.62523,-2.73166
IBM260515C00430000,IBM,2026-05-15,430.0,call,0.0,0.01,0.0,0,1.61,90,0,0,2025-08-15,0.19536,0.00073,6e-05,-0.00021,0.00523,0.00125
IBM260515P00430000,IBM,2026-05-15,430.0,put,0.0,190.2,189.45,11,190.95,8,0,0,2025-08-15,0.62462,-0.77386,0.00232,-0.0268,0.62355,-2.80788
IBM260618C00110000,IBM,2026-06-18,110.0,call,139.99,131.4,130.6,3,132.2,113,0,0,2025-08-15,0.01976,1.0,0.0,-0.01258,0.0,0.89212
IBM260618P00110000,IBM,2026-06-18,110.0,put,0.0,0.01,0.0,0,1.79,119,0,31,2025-08-15,0.29292,-0.00076,4e-05,-0.00025,0.00577,-0.00166
IBM260618C00115000,IBM,2026-06-18,115.0,call,0.0,126.3,124.8,103,127.8,116,0,0,2025-08-15,0.01976,1.0,0.0,-0.01315,0.0,0.93267
IBM260618P00115000,IBM,2026-06-18,115.0,put,0.0,0.01,0.0,0,1.89,78,0,1,2025-08-15,0.27341,-0.00069,4e-05,-0.00021,0.00524,-0.00149
IBM260618C00120000,IBM,2026-06-18,120.0,call,0.0,121.5,120.05,102,122.95,106,0,0,2025-08-15,0.01976,1.0,0.0,-0.01373,0.0,0.97322
IBM260618P00120000,IBM,2026-06-18,120.0,put,0.0,1.04,0.1,110,1.99,108,0,2,2025-08-15,0.44901,-0.02415,0.00058,-0.00832,0.12481,-0.05745
IBM260618C00125000,IBM,2026-06-18,125.0,call,114.25,117.3,116.2,11,118.4,103,0,3,2025-08-15,0.01976,1.0,0.0,-0.0143,0.0,1.01377
IBM260618P00125000,IBM,2026-06-18,125.0,put,0.0,0.88,0.81,1,0.95,1,0,27,2025-08-15,0.40999,-0.02187,0.00058,-0.00694,0.1148,-0.05113
IBM260618C00130000,IBM,2026-06-18,130.0,call,0.0,111.92,110.3,108,113.55,116,0,0,2025-08-15,0.01976,1.0,0.0,-0.01487,0.0,1.05432
IBM260618P00130000,IBM,2026-06-18,130.0,put,0.0,1.5,0.76,87,2.23,102,0,49,2025-08-15,0.4295,-0.03267,0.00077,-0.01013,0.16051,-0.07767
IBM260618C00135000,IBM,2026-06-18,135.0,call,117.05,106.7,105.6,154,107.8,32,0,85,2025-08-15,0.01976,1.0,0.0,-0.01544,0.0,1.09487
IBM260618P00135000,IBM,2026-06-18,135.0,put,0.0,1.32,0.93,79,1.71,95,0,22,2025-08-15,0.40999,-0.035,0.00086,-0.01018,0.16987,-0.08267
IBM260618C00140000,IBM,2026-06-18,140.0,call,113.32,102.03,100.9,90,103.15,31,0,7,2025-08-15,0.01976,1.0,0.0,-0.01601,0.0,1.13542
IBM260618P00140000,IBM,2026-06-18,140.0,put,0.0,1.36,0.1,114,2.63,114,0,21,2025-08-15,0.39048,-0.03733,0.00095,-0.01015,0.17907,-0.0876
IBM260618C00145000,IBM,2026-06-18,145.0,call,139.4,97.67,96.3,89,99.05,73,0,13,2025-08-15,0.01976,1.0,0.0,-0.01659,0.0,1.17597
IBM260618P00145000,IBM,2026-06-18,145.0,put,0.0,1.93,1.03,113,2.83,115,0,11,2025-08-15,0.39048,-0.04603,0.00112,-0.01197,0.21222,-0.10859
IBM260618C00150000,IBM,2026-06-18,150.0,call,98.1,93.15,91.6,102,94.7,96,0,2,2025-08-15,0.01976,1.0,0.0,-0.01716,0.0,1.21652
IBM260618P00150000,IBM,2026-06-18,150.0,put,0.0,1.82,1.65,20,2.0,1,0,29,2025-08-15,0.37097,-0.04894,0.00124,-0.01185,0.22291,-0.11467
IBM260618C00155000,IBM,2026-06-18,155.0,call,103.07,88.55,87.75,20,89.35,24,0,1,2025-08-15,0.01976,1.0,0.0,-0.01773,0.0,1.25707
IBM260618P00155000,IBM,2026-06-18,155.0,put,0.0,2.31,1.97,14,2.65,11,0,15,2025-08-15,0.37097,-0.05952,0.00145,-0.01375,0.26025,-0.14016
IBM260618C00160000,IBM,2026-06-18,160.0,call,83.45,84.03,83.2,19,84.85,16,0,1,2025-08-15,0.01976,1.0,0.0,-0.0183,0.0,1.29762
IBM260618P00160000,IBM,2026-06-18,160.0,put,0.0,2.4,2.04,238,2.76,64,0,70,2025-08-15,0.35146,-0.0632,0.00161,-0.01353,0.27273,-0.14777
IBM260618C00165000,IBM,2026-06-18,165.0,call,85.44,79.55,79.3,6,79.8,19,0,324,2025-08-15,0.01976,1.0,0.0,-0.01887,0.0,1.33817
IBM260618P00165000,IBM,2026-06-18,165.0,put,0.0,2.96,2.78,55,3.15,53,0,27,2025-08-15,0.35146,-0.07593,0.00185,-0.01546,0.31414,-0.17845
IBM260618C00170000,IBM,2026-06-18,170.0,call,72.4,75.25,74.4,17,76.1,21,0,37,2025-08-15,0.01976,1.0,0.0,-0.01945,0.0,1.37873
IBM260618P00170000,IBM,2026-06-18,170.0,put,3.6,3.38,2.9,191,3.85,105,1,21,2025-08-15,0.35146,-0.09006,0.0021,-0.01744,0.35719,-0.21277
IBM260618C00175000,IBM,2026-06-18,175.0,call,82.38,71.1,70.35,16,71.85,22,0,11,2025-08-15,0.17585,0.98802,0.00081,-0.02162,0.06858,1.3937
IBM260618P00175000,IBM,2026-06-18,175.0,put,0.0,3.85,3.5,221,4.2,26,0,54,2025-08-15,0.33194,-0.09586,0.00233,-0.01705,0.37405,-0.2248
IBM260618C00180000,IBM,2026-06-18,180.0,call,64.65,66.2,65.45,138,66.95,19,0,60,2025-08-15,0.13683,0.99581,0.00041,-0.02107,0.02716,1.45103
IBM260618P00180000,IBM,2026-06-18,180.0,put,0.0,4.67,4.5,16,4.85,7,0,90,2025-08-15,0.33194,-0.11257,0.00262,-0.01898,0.42028,-0.26538
IBM260618C00185000,IBM,2026-06-18,185.0,call,78.0,62.52,62.25,16,62.8,22,0,7,2025-08-15,0.21487,0.945,0.00235,-0.02801,0.24455,1.37947
IBM260618P00185000,IBM,2026-06-18,185.0,put,0.0,5.43,4.65,231,6.2,207,0,63,2025-08-15,0.33194,-0.13072,0.00291,-0.02087,0.46686,-0.30985
IBM260618C00190000,IBM,2026-06-18,190.0,call,58.7,58.5,58.25,12,58.75,20,1,46,2025-08-15,0.23438,0.91281,0.00308,-0.0323,0.34868,1.34607
IBM260618P00190000,IBM,2026-06-18,190.0,put,6.4,6.17,5.85,155,6.5,17,11,137,2025-08-15,0.33194,-0.15024,0.0032,-0.02269,0.51315,-0.35811
IBM260618C00195000,IBM,2026-06-18,195.0,call,54.98,54.5,54.15,21,54.85,15,0,10,2025-08-15,0.23438,0.89204,0.0036,-0.03446,0.40788,1.33907
IBM260618P00195000,IBM,2026-06-18,195.0,put,7.45,7.03,6.55,218,7.5,21,1,83,2025-08-15,0.31243,-0.16085,0.00355,-0.02195,0.53679,-0.38048
IBM260618C00200000,IBM,2026-06-18,200.0,call,50.4,50.42,49.9,86,50.95,10,2,82,2025-08-15,0.23438,0.86857,0.00414,-0.03658,0.46862,1.3255
IBM260618P00200000,IBM,2026-06-18,200.0,put,8.45,8.38,8.15,34,8.6,14,125,338,2025-08-15,0.31243,-0.18337,0.00386,-0.02355,0.58362,-0.43621
IBM260618C00210000,IBM,2026-06-18,210.0,call,42.5,43.73,42.5,158,44.95,147,50,96,2025-08-15,0.2539,0.7999,0.00502,-0.04296,0.61567,1.24081
IBM260618P00210000,IBM,2026-06-18,210.0,put,10.9,11.05,10.95,10,11.15,21,2,267,2025-08-15,0.31243,-0.23199,0.00444,-0.02626,0.67079,-0.55842
IBM260618C00220000,IBM,2026-06-18,220.0,call,33.0,37.15,36.15,64,38.15,144,0,111,2025-08-15,0.2539,0.7394,0.00582,-0.0461,0.71397,1.17509
IBM260618P00220000,IBM,2026-06-18,220.0,put,14.3,13.88,13.4,207,14.35,46,2,1045,2025-08-15,0.31243,-0.28435,0.00494,-0.02816,0.74558,-0.69304
IBM260618C00230000,IBM,2026-06-18,230.0,call,31.46,31.65,30.85,31,32.45,268,4,800,2025-08-15,0.2539,0.67386,0.00646,-0.04819,0.79241,1.09343
IBM260618P00230000,IBM,2026-06-18,230.0,put,0.0,17.95,17.75,3,18.15,8,0,650,2025-08-15,0.31243,-0.33913,0.00533,-0.02914,0.80477,-0.83746
IBM260618C00240000,IBM,2026-06-18,240.0,call,25.75,26.18,25.55,17,26.8,223,68,200,2025-08-15,0.2539,0.60558,0.0069,-0.0491,0.84618,1.00036
IBM260618P00240000,IBM,2026-06-18,240.0,put,0.0,22.73,22.2,19,23.25,83,0,503,2025-08-15,0.31243,-0.39501,0.00561,-0.02913,0.84652,-0.98893
IBM260618C00250000,IBM,2026-06-18,250.0,call,21.11,20.52,19.85,205,21.2,16,43,366,2025-08-15,0.23438,0.5325,0.00772,-0.04615,0.87416,0.90619
IBM260618P00250000,IBM,2026-06-18,250.0,put,0.0,27.98,27.2,18,28.75,198,0,944,2025-08-15,0.31243,-0.45073,0.00576,-0.02814,0.87038,-1.1448
IBM260618C00260000,IBM,2026-06-18,260.0,call,16.85,17.05,16.6,106,17.5,116,3,442,2025-08-15,0.2539,0.46974,0.00713,-0.04743,0.87455,0.79863
IBM260618P00260000,IBM,2026-06-18,260.0,put,0.0,33.48,32.5,154,34.45,151,0,914,2025-08-15,0.31243,-0.50521,0.00581,-0.02625,0.877,-1.30262
IBM260618C00270000,IBM,2026-06-18,270.0,call,13.8,13.7,13.25,36,14.15,97,22,171,2025-08-15,0.2539,0.40594,0.00695,-0.0451,0.85258,0.69824
IBM260618P00270000,IBM,2026-06-18,270.0,put,0.0,40.12,39.25,16,41.0,102,0,522,2025-08-15,0.31243,-0.55755,0.00575,-0.02357,0.86793,-1.46028
IBM260618C00280000,IBM,2026-06-18,280.0,call,10.95,10.6,10.3,189,10.9,35,10,663,2025-08-15,0.23438,0.32793,0.00701,-0.03847,0.79417,0.57778
IBM260618P00280000,IBM,2026-06-18,280.0,put,0.0,46.7,45.3,208,48.1,111,0,450,2025-08-15,0.31243,-0.60707,0.0056,-0.02022,0.8453,-1.61605
IBM260618C00290000,IBM,2026-06-18,290.0,call,8.5,8.28,7.95,43,8.6,21,5,1939,2025-08-15,0.23438,0.2713,0.00643,-0.03462,0.72867,0.48218
IBM260618P00290000,IBM,2026-06-18,290.0,put,0.0,54.6,54.3,15,54.9,1,0,176,2025-08-15,0.33194,-0.63819,0.00514,-0.01984,0.82392,-1.7516
IBM260618C00300000,IBM,2026-06-18,300.0,call,6.65,6.75,6.2,207,7.3,238,15,1281,2025-08-15,0.2539,0.24494,0.00563,-0.03468,0.69105,0.43287
IBM260618P00300000,IBM,2026-06-18,300.0,put,0.0,62.8,62.5,16,63.1,5,0,246,2025-08-15,0.33194,-0.67903,0.00491,-0.01582,0.78721,-1.89576
IBM260618C00310000,IBM,2026-06-18,310.0,call,4.9,5.1,4.85,21,5.35,20,0,867,2025-08-15,0.23438,0.17901,0.00507,-0.0265,0.57489,0.32275
IBM260618P00310000,IBM,2026-06-18,310.0,put,0.0,71.5,71.2,16,71.8,15,0,91,2025-08-15,0.35146,-0.69969,0.0045,-0.01537,0.76477,-2.01427
IBM260618C00320000,IBM,2026-06-18,320.0,call,3.55,4.05,3.85,16,4.25,20,0,284,2025-08-15,0.2539,0.16661,0.00448,-0.02692,0.54917,0.29838
IBM260618P00320000,IBM,2026-06-18,320.0,put,0.0,80.88,80.25,53,81.5,18,0,15,2025-08-15,0.37097,-0.71629,0.00415,-0.01501,0.74478,-2.12586
IBM260618C00330000,IBM,2026-06-18,330.0,call,3.3,3.23,3.1,13,3.35,71,3,225,2025-08-15,0.2539,0.13571,0.0039,-0.02326,0.47905,0.24441
IBM260618P00330000,IBM,2026-06-18,330.0,put,0.0,90.45,89.9,47,91.0,15,0,0,2025-08-15,0.39048,-0.72965,0.00385,-0.01478,0.72739,-2.23193
IBM260618C00340000,IBM,2026-06-18,340.0,call,2.6,2.44,2.22,215,2.65,20,1,428,2025-08-15,0.2539,0.10972,0.00336,-0.01986,0.41264,0.19861
IBM260618P00340000,IBM,2026-06-18,340.0,put,0.0,99.88,98.0,99,101.75,103,0,0,2025-08-15,0.40999,-0.7404,0.0036,-0.01467,0.71255,-2.33356
IBM260618C00350000,IBM,2026-06-18,350.0,call,2.07,2.0,1.87,15,2.12,14,4,147,2025-08-15,0.2539,0.08811,0.00286,-0.01679,0.35141,0.16022
IBM260618P00350000,IBM,2026-06-18,350.0,put,0.0,110.2,109.7,83,110.7,11,0,0,2025-08-15,0.4295,-0.74901,0.00337,-0.01468,0.70009,-2.43158
IBM260618C00360000,IBM,2026-06-18,360.0,call,1.63,1.62,1.52,14,1.72,19,6,58,2025-08-15,0.2539,0.07031,0.00241,-0.01406,0.29619,0.12839
IBM260618P00360000,IBM,2026-06-18,360.0,put,0.0,120.25,119.75,10,120.75,11,0,0,2025-08-15,0.46853,-0.7411,0.00314,-0.01892,0.71156,-2.50837
IBM260618C00370000,IBM,2026-06-18,370.0,call,1.01,1.28,1.18,17,1.39,22,0,179,2025-08-15,0.2539,0.05579,0.00202,-0.01167,0.24733,0.10225
IBM260618P00370000,IBM,2026-06-18,370.0,put,0.0,130.23,129.65,15,130.8,11,0,0,2025-08-15,0.48804,-0.74683,0.00298,-0.01921,0.70329,-2.60154
IBM260618C00380000,IBM,2026-06-18,380.0,call,1.05,1.16,0.81,224,1.51,208,0,1394,2025-08-15,0.27341,0.05859,0.00195,-0.01295,0.25706,0.10655
IBM260618P00380000,IBM,2026-06-18,380.0,put,0.0,139.8,138.8,107,140.8,10,0,0,2025-08-15,0.50755,-0.75135,0.00284,-0.01961,0.69662,-2.69273
IBM260618C00390000,IBM,2026-06-18,390.0,call,1.33,1.21,0.31,202,2.11,257,0,33,2025-08-15,0.27341,0.04743,0.00164,-0.0109,0.21738,0.08655
IBM260618P00390000,IBM,2026-06-18,390.0,put,0.0,149.57,148.25,90,150.9,11,0,0,2025-08-15,0.52706,-0.75484,0.00271,-0.02011,0.69138,-2.78225
IBM260618C00400000,IBM,2026-06-18,400.0,call,1.43,0.01,0.0,0,1.96,238,0,10,2025-08-15,0.15634,0.00059,6e-05,-0.00013,0.00453,0.00114
IBM260618P00400000,IBM,2026-06-18,400.0,put,0.0,160.18,159.45,102,160.9,9,0,0,2025-08-15,0.54657,-0.75744,0.0026,-0.02071,0.6874,-2.87037
IBM260618C00410000,IBM,2026-06-18,410.0,call,3.63,0.01,0.0,0,1.82,213,0,255,2025-08-15,0.17585,0.00126,0.00011,-0.0003,0.00914,0.00243
IBM260618P00410000,IBM,2026-06-18,410.0,put,0.0,169.95,168.9,108,171.0,11,0,0,2025-08-15,0.56608,-0.75929,0.0025,-0.0214,0.68456,-2.9573
IBM260618C00420000,IBM,2026-06-18,420.0,call,0.92,0.01,0.0,0,1.75,212,0,21,2025-08-15,0.17585,0.00076,7e-05,-0.00019,0.00575,0.00147
IBM260618P00420000,IBM,2026-06-18,420.0,put,0.0,179.93,178.8,72,181.05,10,0,0,2025-08-15,0.5856,-0.76048,0.00241,-0.02219,0.68272,-3.0432
IBM260618C00430000,IBM,2026-06-18,430.0,call,0.0,0.01,0.0,0,1.68,98,0,0,2025-08-15,0.19536,0.0015,0.00011,-0.00038,0.01071,0.00287
IBM260618P00430000,IBM,2026-06-18,430.0,put,0.0,190.2,189.35,9,191.05,14,0,0,2025-08-15,0.62462,-0.74858,0.00232,-0.02736,0.70074,-3.11436
IBM260918C00125000,IBM,2026-09-18,125.0,call,114.29,117.0,116.3,15,117.7,15,0,3,2025-08-15,0.01976,1.0,0.0,-0.01414,0.0,1.30327
IBM260918P00125000,IBM,2026-09-18,125.0,put,0.0,1.7,0.82,103,2.59,101,0,0,2025-08-15,0.40999,-0.03261,0.00071,-0.00828,0.1827,-0.10232
IBM260918C00130000,IBM,2026-09-18,130.0,call,117.1,112.15,110.6,100,113.7,100,0,6,2025-08-15,0.01976,1.0,0.0,-0.01471,0.0,1.3554
IBM260918P00130000,IBM,2026-09-18,130.0,put,0.0,1.91,1.0,101,2.81,97,0,6,2025-08-15,0.40999,-0.03986,0.00084,-0.0097,0.21537,-0.12579
IBM260918C00135000,IBM,2026-09-18,135.0,call,0.0,107.6,106.8,59,108.4,31,0,0,2025-08-15,0.01976,1.0,0.0,-0.01527,0.0,1.40753
IBM260918P00135000,IBM,2026-09-18,135.0,put,0.0,1.81,0.53,109,3.1,103,0,6,2025-08-15,0.39048,-0.04213,0.00092,-0.00959,0.22525,-0.1319
IBM260918C00140000,IBM,2026-09-18,140.0,call,0.0,103.03,102.25,25,103.8,24,0,0,2025-08-15,0.01976,1.0,0.0,-0.01584,0.0,1.45966
IBM260918P00140000,IBM,2026-09-18,140.0,put,0.0,2.29,1.92,29,2.67,23,0,6,2025-08-15,0.39048,-0.05077,0.00107,-0.01107,0.26166,-0.15984
IBM260918C00145000,IBM,2026-09-18,145.0,call,118.17,98.42,97.55,27,99.3,21,0,1,2025-08-15,0.01976,1.0,0.0,-0.01641,0.0,1.51179
IBM260918P00145000,IBM,2026-09-18,145.0,put,0.0,2.6,2.21,48,3.0,10,0,5,2025-08-15,0.37097,-0.05346,0.00117,-0.01086,0.27264,-0.16693
IBM260918C00150000,IBM,2026-09-18,150.0,call,0.0,93.9,93.15,18,94.65,11,0,0,2025-08-15,0.01976,1.0,0.0,-0.01697,0.0,1.56392
IBM260918P00150000,IBM,2026-09-18,150.0,put,0.0,3.02,2.64,17,3.4,11,0,63,2025-08-15,0.37097,-0.06366,0.00134,-0.01237,0.31269,-0.19986
IBM260918C00155000,IBM,2026-09-18,155.0,call,92.66,89.5,88.7,38,90.3,7,0,1,2025-08-15,0.01976,1.0,0.0,-0.01754,0.0,1.61605
IBM260918P00155000,IBM,2026-09-18,155.0,put,0.0,3.44,2.98,53,3.9,19,0,2,2025-08-15,0.37097,-0.0749,0.00152,-0.01391,0.35445,-0.23646
IBM260918C00160000,IBM,2026-09-18,160.0,call,130.13,85.25,84.4,15,86.1,21,0,1,2025-08-15,0.01976,1.0,0.0,-0.0181,0.0,1.66818
IBM260918P00160000,IBM,2026-09-18,160.0,put,0.0,3.83,3.65,18,4.0,18,0,15,2025-08-15,0.35146,-0.07886,0.00167,-0.01355,0.36858,-0.24678
IBM260918C00165000,IBM,2026-09-18,165.0,call,83.45,80.95,80.0,27,81.9,24,0,2,2025-08-15,0.01976,1.0,0.0,-0.01867,0.0,1.72031
IBM260918P00165000,IBM,2026-09-18,165.0,put,4.6,4.42,4.3,13,4.55,10,1,33,2025-08-15,0.35146,-0.09192,0.00187,-0.01507,0.41342,-0.28923
IBM260918C00170000,IBM,2026-09-18,170.0,call,89.9,76.6,76.0,24,77.2,12,0,2,2025-08-15,0.01976,1.0,0.0,-0.01923,0.0,1.77244
IBM260918P00170000,IBM,2026-09-18,170.0,put,0.0,5.03,4.8,18,5.25,16,0,9,2025-08-15,0.35146,-0.10605,0.00208,-0.01658,0.45904,-0.33559
IBM260918C00175000,IBM,2026-09-18,175.0,call,88.9,72.17,71.35,107,73.0,24,0,2,2025-08-15,0.01976,1.0,0.0,-0.0198,0.0,1.82457
IBM260918P00175000,IBM,2026-09-18,175.0,put,0.0,5.78,5.55,14,6.0,16,0,27,2025-08-15,0.35146,-0.12122,0.00229,-0.01805,0.50495,-0.38577
IBM260918C00180000,IBM,2026-09-18,180.0,call,68.0,68.65,68.3,16,69.0,19,0,11,2025-08-15,0.17585,0.97179,0.00147,-0.02307,0.16206,1.7972
IBM260918P00180000,IBM,2026-09-18,180.0,put,6.6,6.8,6.2,51,7.4,146,2,50,2025-08-15,0.35146,-0.13736,0.00249,-0.01948,0.55067,-0.43969
IBM260918C00185000,IBM,2026-09-18,185.0,call,64.6,64.55,63.75,67,65.35,58,1,42,2025-08-15,0.19536,0.94547,0.00226,-0.02602,0.27693,1.77254
IBM260918P00185000,IBM,2026-09-18,185.0,put,7.5,7.2,5.75,205,8.65,196,2,29,2025-08-15,0.33194,-0.14537,0.00274,-0.0188,0.57223,-0.46103
IBM260918C00190000,IBM,2026-09-18,190.0,call,61.0,60.9,60.55,21,61.25,11,0,10,2025-08-15,0.21487,0.91272,0.00295,-0.02944,0.39781,1.72621
IBM260918P00190000,IBM,2026-09-18,190.0,put,8.5,8.12,7.45,205,8.8,12,2,31,2025-08-15,0.33194,-0.16362,0.00297,-0.02008,0.61879,-0.52197
IBM260918C00195000,IBM,2026-09-18,195.0,call,53.6,57.22,56.9,18,57.55,20,0,32,2025-08-15,0.21487,0.89289,0.00343,-0.0311,0.46233,1.71903
IBM260918P00195000,IBM,2026-09-18,195.0,put,9.55,9.52,9.1,154,9.95,53,2,29,2025-08-15,0.33194,-0.18278,0.00318,-0.02126,0.664,-0.58655
IBM260918C00200000,IBM,2026-09-18,200.0,call,49.45,53.83,52.45,95,55.2,182,0,41,2025-08-15,0.23438,0.85427,0.00389,-0.03474,0.5732,1.64939
IBM260918P00200000,IBM,2026-09-18,200.0,put,10.9,10.8,10.45,37,11.15,7,7,169,2025-08-15,0.33194,-0.20274,0.00339,-0.02232,0.70743,-0.65455
IBM260918C00210000,IBM,2026-09-18,210.0,call,47.29,47.38,46.55,18,48.2,151,0,42,2025-08-15,0.2539,0.79093,0.00452,-0.03972,0.72045,1.54764
IBM260918P00210000,IBM,2026-09-18,210.0,put,13.7,13.4,12.2,249,14.6,145,4,76,2025-08-15,0.31243,-0.23779,0.00395,-0.02205,0.77523,-0.76514
IBM260918C00220000,IBM,2026-09-18,220.0,call,38.65,40.12,39.35,109,40.9,17,0,60,2025-08-15,0.23438,0.74729,0.00544,-0.04003,0.80102,1.52097
IBM260918P00220000,IBM,2026-09-18,220.0,put,17.0,17.3,17.1,10,17.5,22,3,101,2025-08-15,0.31243,-0.28399,0.00433,-0.02322,0.84947,-0.92547
IBM260918C00230000,IBM,2026-09-18,230.0,call,33.55,35.12,34.55,11,35.7,193,5,60,2025-08-15,0.2539,0.67974,0.00562,-0.04362,0.89661,1.39048
