,contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
1399,IBM260618P00165000,IBM,2026-06-18,165.0,put,0.0,2.78,2.21,89,3.35,18,0,27,2025-08-19,0.35146,-0.07227,0.00178,-0.01514,0.30249,-0.16831
1400,IBM260618C00170000,IBM,2026-06-18,170.0,call,72.4,76.35,75.5,33,77.2,9,0,37,2025-08-19,0.01976,1.0,0.0,-0.01946,0.0,1.36141
1401,IBM260618P00170000,IBM,2026-06-18,170.0,put,0.0,3.1,2.7,213,3.5,17,0,20,2025-08-19,0.33194,-0.07667,0.00197,-0.0148,0.31644,-0.17726
1402,IBM260618C00175000,IBM,2026-06-18,175.0,call,82.38,71.95,71.25,18,72.65,7,0,11,2025-08-19,0.01976,1.0,0.0,-0.02003,0.0,1.40145
1403,IBM260618P00175000,IBM,2026-06-18,175.0,put,0.0,4.0,3.6,8,4.4,8,0,54,2025-08-19,0.35146,-0.10109,0.00229,-0.01915,0.38888,-0.23791
1404,IBM260618C00180000,IBM,2026-06-18,180.0,call,64.65,67.72,66.85,40,68.6,7,0,60,2025-08-19,0.15634,0.99136,0.00068,-0.02167,0.05157,1.42332
1405,IBM260618P00180000,IBM,2026-06-18,180.0,put,0.0,4.6,4.25,8,4.95,10,0,90,2025-08-19,0.33194,-0.1077,0.00254,-0.01871,0.40713,-0.25158
1406,IBM260618C00185000,IBM,2026-06-18,185.0,call,78.0,63.58,62.65,48,64.5,9,0,7,2025-08-19,0.19536,0.96272,0.00189,-0.02579,0.17889,1.40118
1407,IBM260618P00185000,IBM,2026-06-18,185.0,put,0.0,5.25,5.1,16,5.4,17,0,63,2025-08-19,0.33194,-0.12543,0.00283,-0.02064,0.45362,-0.29456
1408,IBM260618C00190000,IBM,2026-06-18,190.0,call,58.7,59.48,59.0,16,59.95,16,0,46,2025-08-19,0.21487,0.93344,0.00273,-0.02973,0.28389,1.37589
1409,IBM260618P00190000,IBM,2026-06-18,190.0,put,0.0,6.07,5.85,16,6.3,18,0,126,2025-08-19,0.33194,-0.14455,0.00312,-0.02251,0.50001,-0.34133
1410,IBM260618C00195000,IBM,2026-06-18,195.0,call,55.47,56.05,55.3,23,56.8,91,2,10,2025-08-19,0.23438,0.89837,0.00345,-0.03418,0.39038,1.33541
1411,IBM260618P00195000,IBM,2026-06-18,195.0,put,0.0,6.97,6.75,11,7.2,27,0,83,2025-08-19,0.33194,-0.16498,0.0034,-0.02429,0.54565,-0.39176
1412,IBM260618C00200000,IBM,2026-06-18,200.0,call,50.4,51.75,51.45,12,52.05,10,0,84,2025-08-19,0.23438,0.8757,0.00398,-0.03635,0.45076,1.32368
1413,IBM260618P00200000,IBM,2026-06-18,200.0,put,8.2,8.05,7.85,10,8.25,20,5,391,2025-08-19,0.31243,-0.17676,0.00378,-0.02345,0.57029,-0.41655
1414,IBM260618C00210000,IBM,2026-06-18,210.0,call,42.5,44.92,44.15,15,45.7,164,0,80,2025-08-19,0.2539,0.8082,0.00489,-0.0429,0.60002,1.24263
1415,IBM260618P00210000,IBM,2026-06-18,210.0,put,0.0,10.5,10.2,19,10.8,26,0,267,2025-08-19,0.31243,-0.22471,0.00436,-0.02631,0.65883,-0.53574
1416,IBM260618C00220000,IBM,2026-06-18,220.0,call,33.0,38.23,37.35,18,39.1,163,0,111,2025-08-19,0.2539,0.74863,0.00571,-0.04621,0.70061,1.17974
1417,IBM260618P00220000,IBM,2026-06-18,220.0,put,0.0,13.57,13.25,10,13.9,15,0,1047,2025-08-19,0.31243,-0.27661,0.00487,-0.02839,0.73563,-0.66761
1418,IBM260618C00230000,IBM,2026-06-18,230.0,call,30.65,31.98,31.5,29,32.45,43,0,804,2025-08-19,0.2539,0.68368,0.00638,-0.0485,0.78233,1.1004
1419,IBM260618P00230000,IBM,2026-06-18,230.0,put,17.4,17.2,16.9,3,17.5,10,1,650,2025-08-19,0.31243,-0.33113,0.00528,-0.02953,0.79722,-0.80959
1420,IBM260618C00240000,IBM,2026-06-18,240.0,call,26.0,26.55,26.25,14,26.85,17,11,251,2025-08-19,0.2539,0.61564,0.00685,-0.04961,0.83991,1.00905
1421,IBM260618P00240000,IBM,2026-06-18,240.0,put,0.0,21.8,21.5,13,22.1,20,0,497,2025-08-19,0.31243,-0.38695,0.00557,-0.02968,0.84156,-0.95898
1422,IBM260618C00250000,IBM,2026-06-18,250.0,call,21.46,21.62,21.45,12,21.8,17,14,359,2025-08-19,0.2539,0.5468,0.0071,-0.0495,0.87097,0.91037
1423,IBM260618P00250000,IBM,2026-06-18,250.0,put,27.03,27.0,26.5,21,27.5,108,25,944,2025-08-19,0.31243,-0.4428,0.00575,-0.02884,0.86798,-1.11311
1424,IBM260618C00260000,IBM,2026-06-18,260.0,call,17.5,17.43,17.25,54,17.6,12,2,444,2025-08-19,0.2539,0.47928,0.00714,-0.04825,0.87583,0.80886
1425,IBM260618P00260000,IBM,2026-06-18,260.0,put,0.0,32.45,31.95,14,32.95,18,0,914,2025-08-19,0.31243,-0.49756,0.00581,-0.02707,0.877,-1.2695
1426,IBM260618C00270000,IBM,2026-06-18,270.0,call,13.75,14.03,13.75,17,14.3,15,2,188,2025-08-19,0.2539,0.41484,0.00698,-0.04603,0.85696,0.70843
1427,IBM260618P00270000,IBM,2026-06-18,270.0,put,0.0,38.8,38.4,19,39.2,15,0,522,2025-08-19,0.31243,-0.55032,0.00576,-0.02448,0.87003,-1.42602
1428,IBM260618C00280000,IBM,2026-06-18,280.0,call,10.45,11.12,10.8,30,11.45,32,0,665,2025-08-19,0.2539,0.35483,0.00667,-0.04303,0.81828,0.61223
1429,IBM260618P00280000,IBM,2026-06-18,280.0,put,0.0,45.9,45.55,15,46.25,17,0,450,2025-08-19,0.31243,-0.60034,0.00562,-0.02119,0.84912,-1.58088
1430,IBM260618C00290000,IBM,2026-06-18,290.0,call,8.83,8.68,8.55,29,8.8,1,12,1938,2025-08-19,0.23438,0.27888,0.00652,-0.0356,0.73858,0.49221
1431,IBM260618P00290000,IBM,2026-06-18,290.0,put,0.0,53.53,53.1,18,53.95,18,0,175,2025-08-19,0.33194,-0.63234,0.00516,-0.02084,0.8283,-1.71643
1432,IBM260618C00300000,IBM,2026-06-18,300.0,call,6.65,6.85,6.65,57,7.05,87,26,1299,2025-08-19,0.2539,0.25125,0.00571,-0.03565,0.70043,0.44099
1433,IBM260618P00300000,IBM,2026-06-18,300.0,put,0.0,61.35,60.4,196,62.3,24,0,246,2025-08-19,0.33194,-0.6737,0.00494,-0.01683,0.79251,-1.85989
1434,IBM260618C00310000,IBM,2026-06-18,310.0,call,5.35,5.3,5.15,20,5.45,14,0,869,2025-08-19,0.2539,0.20831,0.00514,-0.03168,0.63055,0.36823
1435,IBM260618P00310000,IBM,2026-06-18,310.0,put,0.0,69.97,69.3,139,70.65,35,0,91,2025-08-19,0.35146,-0.69507,0.00453,-0.01638,0.76995,-1.97828
1436,IBM260618C00320000,IBM,2026-06-18,320.0,call,4.1,4.12,3.95,18,4.3,14,1,285,2025-08-19,0.2539,0.17117,0.00455,-0.02776,0.55874,0.3045
1437,IBM260618P00320000,IBM,2026-06-18,320.0,put,0.0,79.67,79.05,15,80.3,44,0,15,2025-08-19,0.37097,-0.71228,0.00418,-0.01603,0.74971,-2.08964
1438,IBM260618C00330000,IBM,2026-06-18,330.0,call,3.35,3.02,2.64,200,3.4,11,0,225,2025-08-19,0.23438,0.11678,0.00381,-0.01971,0.43139,0.21154
1439,IBM260618P00330000,IBM,2026-06-18,330.0,put,0.0,88.7,87.6,81,89.8,84,0,0,2025-08-19,0.39048,-0.72616,0.00388,-0.01579,0.732,-2.19537
1440,IBM260618C00340000,IBM,2026-06-18,340.0,call,2.52,2.49,2.21,41,2.77,21,0,429,2025-08-19,0.2539,0.11283,0.00343,-0.02054,0.42094,0.20289
1441,IBM260618P00340000,IBM,2026-06-18,340.0,put,0.0,99.22,97.15,81,101.3,75,0,0,2025-08-19,0.40999,-0.73735,0.00362,-0.01568,0.7168,-2.29655
1442,IBM260618C00350000,IBM,2026-06-18,350.0,call,2.07,2.02,1.64,20,2.4,28,0,147,2025-08-19,0.2539,0.09062,0.00292,-0.01737,0.35882,0.16372
1443,IBM260618P00350000,IBM,2026-06-18,350.0,put,0.0,108.9,108.45,6,109.35,76,0,0,2025-08-19,0.4295,-0.74634,0.00339,-0.01568,0.70396,-2.39407
1444,IBM260618C00360000,IBM,2026-06-18,360.0,call,1.63,1.6,1.23,339,1.97,141,0,59,2025-08-19,0.2539,0.07232,0.00247,-0.01456,0.30266,0.1312
1445,IBM260618P00360000,IBM,2026-06-18,360.0,put,0.0,118.95,118.4,15,119.5,78,0,0,2025-08-19,0.46853,-0.73882,0.00316,-0.01995,0.71473,-2.4705
1446,IBM260618C00370000,IBM,2026-06-18,370.0,call,1.38,1.26,0.72,521,1.8,347,5,179,2025-08-19,0.2539,0.05738,0.00206,-0.01209,0.25285,0.10449
1447,IBM260618P00370000,IBM,2026-06-18,370.0,put,0.0,128.88,128.35,15,129.4,72,0,0,2025-08-19,0.48804,-0.74484,0.00299,-0.02024,0.70614,-2.56301
1448,IBM260618C00380000,IBM,2026-06-18,380.0,call,1.05,1.43,0.85,171,2.01,512,0,1394,2025-08-19,0.27341,0.06003,0.00198,-0.01337,0.26198,0.10847
1449,IBM260618P00380000,IBM,2026-06-18,380.0,put,0.0,138.93,138.4,15,139.45,74,0,0,2025-08-19,0.50755,-0.74961,0.00285,-0.02064,0.69916,-2.6535
1450,IBM260618C00390000,IBM,2026-06-18,390.0,call,0.9,0.84,0.08,393,1.6,424,0,37,2025-08-19,0.2539,0.03556,0.0014,-0.00814,0.17209,0.06519
1451,IBM260618P00390000,IBM,2026-06-18,390.0,put,0.0,148.88,148.3,4,149.45,7,0,0,2025-08-19,0.52706,-0.75332,0.00272,-0.02114,0.69362,-2.74229
1452,IBM260618C00400000,IBM,2026-06-18,400.0,call,1.43,0.01,0.0,0,1.73,209,0,10,2025-08-19,0.15634,0.00063,6e-05,-0.00014,0.00483,0.00121
1453,IBM260618P00400000,IBM,2026-06-18,400.0,put,0.0,158.88,158.25,5,159.5,8,0,0,2025-08-19,0.54657,-0.75613,0.00261,-0.02174,0.68936,-2.82965
1454,IBM260618C00410000,IBM,2026-06-18,410.0,call,3.63,0.01,0.0,0,1.82,224,0,255,2025-08-19,0.17585,0.00133,0.00011,-0.00032,0.00961,0.00255
1455,IBM260618P00410000,IBM,2026-06-18,410.0,put,0.0,168.88,168.2,4,169.55,9,0,0,2025-08-19,0.56608,-0.75816,0.00251,-0.02244,0.68625,-2.91578
1456,IBM260618C00420000,IBM,2026-06-18,420.0,call,0.92,1.04,0.35,3,1.74,240,0,21,2025-08-19,0.31243,0.04661,0.00142,-0.01224,0.21436,0.08344
1457,IBM260618P00420000,IBM,2026-06-18,420.0,put,0.0,178.93,178.25,8,179.6,13,0,0,2025-08-19,0.60511,-0.74682,0.0024,-0.02754,0.70326,-2.9867
1458,IBM260618C00430000,IBM,2026-06-18,430.0,call,0.0,0.01,0.0,0,1.66,126,0,0,2025-08-19,0.19536,0.00156,0.00012,-0.0004,0.01113,0.00298
1459,IBM260618P00430000,IBM,2026-06-18,430.0,put,0.0,188.9,188.15,8,189.65,11,0,0,2025-08-19,0.62462,-0.74781,0.00232,-0.02845,0.70181,-3.07133
1460,IBM260918C00125000,IBM,2026-09-18,125.0,call,118.0,118.4,117.4,82,119.4,79,1,3,2025-08-19,0.01976,1.0,0.0,-0.01415,0.0,1.29081
1461,IBM260918P00125000,IBM,2026-09-18,125.0,put,0.0,1.09,0.01,155,2.17,152,0,0,2025-08-19,0.39048,-0.02635,0.00062,-0.00669,0.15328,-0.08114
1462,IBM260918C00130000,IBM,2026-09-18,130.0,call,117.1,113.45,112.8,56,114.1,15,0,6,2025-08-19,0.01976,1.0,0.0,-0.01472,0.0,1.34245
1463,IBM260918P00130000,IBM,2026-09-18,130.0,put,0.0,1.91,1.0,164,2.82,198,0,6,2025-08-19,0.40999,-0.03811,0.0008,-0.00948,0.20792,-0.11955
1464,IBM260918C00135000,IBM,2026-09-18,135.0,call,0.0,109.2,108.05,67,110.35,96,0,0,2025-08-19,0.01976,1.0,0.0,-0.01528,0.0,1.39408
1465,IBM260918P00135000,IBM,2026-09-18,135.0,put,0.0,1.8,0.5,102,3.1,91,0,6,2025-08-19,0.39048,-0.04023,0.00088,-0.00937,0.21732,-0.12524
1466,IBM260918C00140000,IBM,2026-09-18,140.0,call,0.0,104.05,103.1,86,105.0,9,0,0,2025-08-19,0.01976,1.0,0.0,-0.01585,0.0,1.44571
1467,IBM260918P00140000,IBM,2026-09-18,140.0,put,0.0,2.16,0.92,98,3.4,107,0,6,2025-08-19,0.39048,-0.04861,0.00103,-0.01084,0.25312,-0.15215
1468,IBM260918C00145000,IBM,2026-09-18,145.0,call,118.17,99.55,98.65,93,100.45,6,0,1,2025-08-19,0.01976,1.0,0.0,-0.01641,0.0,1.49734
1469,IBM260918P00145000,IBM,2026-09-18,145.0,put,0.0,2.23,1.52,93,2.94,26,0,5,2025-08-19,0.37097,-0.05114,0.00113,-0.01064,0.26355,-0.15874
1470,IBM260918C00150000,IBM,2026-09-18,150.0,call,0.0,95.5,94.25,55,96.75,94,0,0,2025-08-19,0.01976,1.0,0.0,-0.01698,0.0,1.54898
1471,IBM260918P00150000,IBM,2026-09-18,150.0,put,0.0,2.79,2.29,97,3.3,10,0,63,2025-08-19,0.37097,-0.06104,0.0013,-0.01214,0.30306,-0.19051
1472,IBM260918C00155000,IBM,2026-09-18,155.0,call,92.66,90.65,89.65,64,91.65,9,0,1,2025-08-19,0.01976,1.0,0.0,-0.01755,0.0,1.60061
1473,IBM260918P00155000,IBM,2026-09-18,155.0,put,0.0,3.08,2.41,91,3.75,12,0,2,2025-08-19,0.35146,-0.06409,0.00142,-0.01183,0.31477,-0.1983
1474,IBM260918C00160000,IBM,2026-09-18,160.0,call,130.13,86.22,85.15,93,87.3,9,0,1,2025-08-19,0.01976,1.0,0.0,-0.01811,0.0,1.65224
1475,IBM260918P00160000,IBM,2026-09-18,160.0,put,0.0,3.52,2.83,190,4.2,22,0,14,2025-08-19,0.35146,-0.07571,0.00162,-0.01334,0.35787,-0.23554
1476,IBM260918C00165000,IBM,2026-09-18,165.0,call,83.45,82.05,81.1,30,83.0,10,0,2,2025-08-19,0.01976,1.0,0.0,-0.01868,0.0,1.70387
1477,IBM260918P00165000,IBM,2026-09-18,165.0,put,0.0,4.4,4.0,10,4.8,13,0,34,2025-08-19,0.35146,-0.08845,0.00182,-0.01487,0.40237,-0.27667
1478,IBM260918C00170000,IBM,2026-09-18,170.0,call,89.9,77.7,77.0,21,78.4,5,0,2,2025-08-19,0.01976,1.0,0.0,-0.01924,0.0,1.75551
1479,IBM260918P00170000,IBM,2026-09-18,170.0,put,4.75,4.9,4.7,13,5.1,22,20,9,2025-08-19,0.35146,-0.10227,0.00202,-0.01639,0.44778,-0.32168
1480,IBM260918C00175000,IBM,2026-09-18,175.0,call,88.9,73.78,73.3,24,74.25,10,0,2,2025-08-19,0.01976,1.0,0.0,-0.01981,0.0,1.80714
1481,IBM260918P00175000,IBM,2026-09-18,175.0,put,0.0,5.58,5.25,16,5.9,13,0,27,2025-08-19,0.35146,-0.11714,0.00223,-0.0179,0.49361,-0.37051
1482,IBM260918C00180000,IBM,2026-09-18,180.0,call,68.0,69.68,68.65,35,70.7,4,0,11,2025-08-19,0.15634,0.98504,0.00096,-0.0218,0.09486,1.81732
1483,IBM260918P00180000,IBM,2026-09-18,180.0,put,0.0,6.4,6.05,10,6.75,20,0,54,2025-08-19,0.33194,-0.12366,0.00245,-0.0173,0.51283,-0.3876
1484,IBM260918C00185000,IBM,2026-09-18,185.0,call,64.6,66.2,65.3,17,67.1,189,0,42,2025-08-19,0.21487,0.93443,0.00237,-0.02758,0.32042,1.72088
1485,IBM260918P00185000,IBM,2026-09-18,185.0,put,0.0,7.33,6.9,18,7.75,15,0,37,2025-08-19,0.33194,-0.14063,0.00268,-0.01869,0.56036,-0.44326
1486,IBM260918C00190000,IBM,2026-09-18,190.0,call,61.0,62.27,61.25,29,63.3,202,0,10,2025-08-19,0.21487,0.91778,0.00281,-0.02925,0.38093,1.72336
1487,IBM260918P00190000,IBM,2026-09-18,190.0,put,8.39,8.15,7.35,264,8.95,168,1,128,2025-08-19,0.33194,-0.15859,0.0029,-0.02,0.60717,-0.50276
1488,IBM260918C00195000,IBM,2026-09-18,195.0,call,58.57,58.55,57.75,58,59.35,175,1,32,2025-08-19,0.23438,0.88248,0.00335,-0.03294,0.49474,1.66597
1489,IBM260918P00195000,IBM,2026-09-18,195.0,put,0.0,9.4,9.0,10,9.8,21,0,31,2025-08-19,0.33194,-0.17747,0.00312,-0.02122,0.65277,-0.56593
1490,IBM260918C00200000,IBM,2026-09-18,200.0,call,55.6,55.02,54.15,66,55.9,260,4,41,2025-08-19,0.23438,0.86074,0.00377,-0.03462,0.55665,1.65121
1491,IBM260918P00200000,IBM,2026-09-18,200.0,put,0.0,10.6,10.15,10,11.05,15,0,180,2025-08-19,0.33194,-0.19718,0.00333,-0.02234,0.69671,-0.63256
1492,IBM260918C00210000,IBM,2026-09-18,210.0,call,47.29,47.67,47.25,17,48.1,17,0,42,2025-08-19,0.23438,0.81153,0.00459,-0.03767,0.67774,1.60219
1493,IBM260918P00210000,IBM,2026-09-18,210.0,put,13.43,13.4,13.15,17,13.65,15,2,79,2025-08-19,0.33194,-0.23871,0.00372,-0.02419,0.778,-0.77527
1494,IBM260918C00220000,IBM,2026-09-18,220.0,call,40.8,41.25,40.75,30,41.75,19,2,61,2025-08-19,0.23438,0.75577,0.00533,-0.04014,0.78771,1.52954
1495,IBM260918P00220000,IBM,2026-09-18,220.0,put,16.85,16.7,16.45,15,16.95,38,2,105,2025-08-19,0.31243,-0.27734,0.00427,-0.02342,0.84101,-0.89787
1496,IBM260918C00230000,IBM,2026-09-18,230.0,call,34.2,35.58,34.5,122,36.65,192,0,62,2025-08-19,0.23438,0.69513,0.00595,-0.04183,0.87903,1.43723
1497,IBM260918P00230000,IBM,2026-09-18,230.0,put,20.3,20.52,20.25,19,20.8,23,1,107,2025-08-19,0.31243,-0.32492,0.00459,-0.02404,0.90329,-1.06568
1498,IBM260918C00240000,IBM,2026-09-18,240.0,call,30.65,29.85,29.0,185,30.7,121,1,165,2025-08-19,0.23438,0.63153,0.00641,-0.04266,0.94641,1.3301
1499,IBM260918P00240000,IBM,2026-09-18,240.0,put,0.0,25.1,24.65,11,25.55,16,0,158,2025-08-19,0.31243,-0.37333,0.00483,-0.02398,0.95043,-1.24113
1500,IBM260918C00250000,IBM,2026-09-18,250.0,call,25.2,25.42,25.2,39,25.65,10,9,108,2025-08-19,0.23438,0.5669,0.00669,-0.04259,0.98723,1.21329
1501,IBM260918P00250000,IBM,2026-09-18,250.0,put,0.0,29.88,29.45,12,30.3,11,0,95,2025-08-19,0.31243,-0.42174,0.00499,-0.02325,0.98201,-1.42184
1502,IBM260918C00260000,IBM,2026-09-18,260.0,call,20.6,21.6,20.95,30,22.25,76,3,54,2025-08-19,0.2539,0.5106,0.00626,-0.04412,1.00099,1.09036
1503,IBM260918P00260000,IBM,2026-09-18,260.0,put,0.0,35.5,34.7,74,36.3,18,0,119,2025-08-19,0.31243,-0.4694,0.00507,-0.02188,0.9984,-1.60564
1504,IBM260918C00270000,IBM,2026-09-18,270.0,call,16.75,17.55,17.35,56,17.75,7,1,129,2025-08-19,0.23438,0.44151,0.00671,-0.04002,0.99056,0.97002
1505,IBM260918P00270000,IBM,2026-09-18,270.0,put,0.0,41.27,40.25,200,42.3,14,0,42,2025-08-19,0.31243,-0.51569,0.00508,-0.01994,1.00057,-1.79057
1506,IBM260918C00280000,IBM,2026-09-18,280.0,call,13.91,14.43,13.9,21,14.95,12,0,140,2025-08-19,0.23438,0.3835,0.00649,-0.03777,0.95834,0.85168
1507,IBM260918P00280000,IBM,2026-09-18,280.0,put,0.0,48.4,47.95,13,48.85,16,0,45,2025-08-19,0.33194,-0.54881,0.00475,-0.0202,0.99384,-1.96644
1508,IBM260918C00290000,IBM,2026-09-18,290.0,call,11.65,12.3,11.65,57,12.95,272,9,410,2025-08-19,0.2539,0.34942,0.00581,-0.03832,0.92914,0.7712
1509,IBM260918P00290000,IBM,2026-09-18,290.0,put,0.0,55.78,55.35,17,56.2,17,0,144,2025-08-19,0.33194,-0.58872,0.00467,-0.01754,0.97648,-2.14276
1510,IBM260918C00300000,IBM,2026-09-18,300.0,call,8.8,9.62,9.3,22,9.95,15,0,140,2025-08-19,0.23438,0.28121,0.00573,-0.03209,0.84668,0.63579
1511,IBM260918P00300000,IBM,2026-09-18,300.0,put,63.0,63.15,62.5,119,63.8,14,20,60,2025-08-19,0.33194,-0.62644,0.00455,-0.01455,0.95062,-2.31682
1512,IBM260918C00310000,IBM,2026-09-18,310.0,call,8.15,7.92,7.6,11,8.25,10,0,27,2025-08-19,0.23438,0.23769,0.00526,-0.02896,0.77618,0.54145
1513,IBM260918P00310000,IBM,2026-09-18,310.0,put,0.0,71.9,71.5,15,72.3,24,0,9,2025-08-19,0.35146,-0.64598,0.00422,-0.0145,0.93353,-2.46616
1514,IBM260918C00320000,IBM,2026-09-18,320.0,call,6.54,6.33,6.0,15,6.65,10,1,115,2025-08-19,0.23438,0.19935,0.00475,-0.02582,0.70132,0.45716
1515,IBM260918P00320000,IBM,2026-09-18,320.0,put,0.0,80.72,80.1,10,81.35,18,0,1,2025-08-19,0.37097,-0.66177,0.00393,-0.01452,0.91785,-2.60748
1516,IBM260918C00330000,IBM,2026-09-18,330.0,call,5.32,5.25,4.85,16,5.65,19,1,84,2025-08-19,0.23438,0.16598,0.00424,-0.02275,0.62547,0.38295
1517,IBM260918P00330000,IBM,2026-09-18,330.0,put,0.0,89.17,88.0,121,90.35,18,0,0,2025-08-19,0.37097,-0.69042,0.00379,-0.01125,0.88499,-2.76494
1518,IBM260918C00340000,IBM,2026-09-18,340.0,call,4.4,3.7,2.89,556,4.5,11,2,15,2025-08-19,0.23438,0.13729,0.00373,-0.01985,0.55127,0.31847
1519,IBM260918P00340000,IBM,2026-09-18,340.0,put,0.0,99.4,98.65,12,100.15,77,0,0,2025-08-19,0.40999,-0.68476,0.00345,-0.01481,0.89193,-2.87182
1520,IBM260918C00350000,IBM,2026-09-18,350.0,call,3.5,3.48,2.51,545,4.45,523,1,48,2025-08-19,0.2539,0.13592,0.00342,-0.02102,0.5475,0.31243
1521,IBM260918P00350000,IBM,2026-09-18,350.0,put,0.0,108.92,108.25,15,109.6,78,0,0,2025-08-19,0.4295,-0.69296,0.00326,-0.01509,0.8818,-2.997
1522,IBM260918C00360000,IBM,2026-09-18,360.0,call,2.8,2.79,2.34,184,3.25,17,0,18,2025-08-19,0.2539,0.114,0.00303,-0.01845,0.48418,0.26331
1523,IBM260918P00360000,IBM,2026-09-18,360.0,put,0.0,118.9,118.3,15,119.5,15,0,0,2025-08-19,0.44901,-0.69944,0.00309,-0.01546,0.87345,-3.1186
1524,IBM260918C00370000,IBM,2026-09-18,370.0,call,2.56,2.25,1.98,232,2.53,8,1,11,2025-08-19,0.2539,0.09522,0.00266,-0.01608,0.42498,0.2209
1525,IBM260918P00370000,IBM,2026-09-18,370.0,put,0.0,129.1,128.25,15,129.95,76,0,0,2025-08-19,0.46853,-0.70449,0.00294,-0.01592,0.86673,-3.23722
1526,IBM260918C00380000,IBM,2026-09-18,380.0,call,2.01,1.86,1.4,364,2.32,101,0,23,2025-08-19,0.2539,0.07924,0.00232,-0.01393,0.37046,0.18456
1527,IBM260918P00380000,IBM,2026-09-18,380.0,put,0.0,139.1,138.2,15,140.0,74,0,0,2025-08-19,0.48804,-0.70833,0.0028,-0.01646,0.86149,-3.35337
1528,IBM260918C00390000,IBM,2026-09-18,390.0,call,1.76,1.57,1.12,105,2.03,78,0,228,2025-08-19,0.2539,0.06571,0.00201,-0.012,0.32093,0.1536
1529,IBM260918P00390000,IBM,2026-09-18,390.0,put,0.0,148.9,148.1,8,149.7,7,0,0,2025-08-19,0.50755,-0.71114,0.00268,-0.01709,0.8576,-3.46743
1530,IBM260918C00400000,IBM,2026-09-18,400.0,call,1.33,1.26,0.38,662,2.14,587,0,256,2025-08-19,0.2539,0.05431,0.00173,-0.01028,0.27645,0.1274
1531,IBM260918P00400000,IBM,2026-09-18,400.0,put,0.0,158.9,158.05,8,159.75,8,0,0,2025-08-19,0.52706,-0.71306,0.00257,-0.01779,0.85489,-3.57975
1532,IBM260918C00410000,IBM,2026-09-18,410.0,call,2.01,0.01,0.0,0,2.43,137,0,2,2025-08-19,0.15634,0.00192,0.00016,-0.00036,0.01535,0.00479
1533,IBM260918P00410000,IBM,2026-09-18,410.0,put,0.0,168.88,167.95,9,169.8,8,0,0,2025-08-19,0.54657,-0.71423,0.00248,-0.01858,0.85325,-3.69057
1534,IBM260918C00420000,IBM,2026-09-18,420.0,call,1.7,0.01,0.0,0,2.26,133,0,20,2025-08-19,0.15634,0.00119,0.0001,-0.00023,0.0099,0.00297
1535,IBM260918P00420000,IBM,2026-09-18,420.0,put,0.0,178.9,177.9,8,179.9,8,0,0,2025-08-19,0.56608,-0.71473,0.00239,-0.01943,0.85254,-3.80014
1536,IBM260918C00430000,IBM,2026-09-18,430.0,call,1.57,1.08,0.19,221,1.97,282,0,1,2025-08-19,0.27341,0.0423,0.00131,-0.00892,0.22632,0.09887
1537,IBM260918P00430000,IBM,2026-09-18,430.0,put,0.0,188.88,187.85,8,189.9,8,0,0,2025-08-19,0.5856,-0.71465,0.00231,-0.02036,0.85265,-3.90863
1538,IBM270115C00105000,IBM,2027-01-15,105.0,call,134.5,137.6,136.5,176,138.7,3,0,41,2025-08-19,0.01976,1.0,0.0,-0.01172,0.0,1.39116
1539,IBM270115P00105000,IBM,2027-01-15,105.0,put,0.0,0.98,0.57,479,1.4,1,0,192,2025-08-19,0.40999,-0.01882,0.00039,-0.0046,0.13168,-0.07746
1540,IBM270115C00110000,IBM,2027-01-15,110.0,call,131.85,133.4,131.9,91,134.9,233,0,154,2025-08-19,0.01976,1.0,0.0,-0.01228,0.0,1.45741
1541,IBM270115P00110000,IBM,2027-01-15,110.0,put,0.0,1.65,1.1,84,2.2,302,0,165,2025-08-19,0.4295,-0.02771,0.00052,-0.00664,0.18237,-0.11641
1542,IBM270115C00115000,IBM,2027-01-15,115.0,call,172.7,128.03,126.95,185,129.1,4,0,119,2025-08-19,0.01976,1.0,0.0,-0.01284,0.0,1.52365
1543,IBM270115P00115000,IBM,2027-01-15,115.0,put,0.0,1.21,0.42,128,2.0,15,0,8,2025-08-19,0.39048,-0.02485,0.00052,-0.00547,0.16652,-0.10197
1544,IBM270115C00120000,IBM,2027-01-15,120.0,call,128.33,123.32,122.35,89,124.3,6,0,25,2025-08-19,0.01976,1.0,0.0,-0.01339,0.0,1.5899
1545,IBM270115P00120000,IBM,2027-01-15,120.0,put,0.0,1.9,0.65,169,3.15,303,0,32,2025-08-19,0.40999,-0.0356,0.00067,-0.00769,0.22435,-0.14914
1546,IBM270115C00125000,IBM,2027-01-15,125.0,call,116.25,118.65,117.7,85,119.6,6,0,4,2025-08-19,0.01976,1.0,0.0,-0.01395,0.0,1.65615
1547,IBM270115P00125000,IBM,2027-01-15,125.0,put,0.0,2.15,0.9,302,3.4,347,0,80,2025-08-19,0.39048,-0.03733,0.00073,-0.00755,0.23324,-0.15495
1548,IBM270115C00130000,IBM,2027-01-15,130.0,call,110.0,113.85,112.85,79,114.85,15,0,11,2025-08-19,0.01976,1.0,0.0,-0.01451,0.0,1.72239
